dat_avg2	wind_zon_avg	wind_zon_stdev
2021-03-09 15:45:00	49.184003631379	0.0
2021-03-09 16:00:00	45.1645900885357	0.0
2021-03-09 16:15:00	34.200367802366	0.0
2021-03-09 16:30:00	28.1624622258845	0.0
2021-03-09 16:45:00	23.5954775408892	0.0
2021-03-09 17:00:00	27.5978832951621	4.87570660826872
2021-03-09 17:15:00	40.9715159597161	0.0
2021-03-09 17:30:00	50.7641491755005	0.0
2021-03-09 17:45:00	50.2447421742385	0.0
2021-03-09 18:00:00	52.9773282833381	0.0
2021-03-09 18:15:00	53.3246140820443	0.0
2021-03-09 18:30:00	51.1542789651587	0.0
2021-03-09 18:45:00	44.3208426047624	3.19951578600335
2021-03-09 19:00:00	35.0284806290861	0.0
2021-03-09 19:15:00	13.6763288155574	0.0
2021-03-09 19:30:00	6.73293982676947	0.0
2021-03-09 19:45:00	1.73889370623789	0.0
2021-03-09 20:00:00	-1.96546782015278	0.0
2021-03-09 20:15:00	-2.24235924696283	5.14923486390997
2021-03-09 20:30:00	-3.72464729460432	0.0
2021-03-09 20:45:00	-3.12541902196535	0.0
2021-03-09 21:00:00	2.97596651587867	0.0
2021-03-09 21:15:00	-6.79832886080723	0.0
2021-03-09 21:30:00	-20.1917319573917	0.0
2021-03-09 21:45:00	-33.9388313180184	0.0
2021-03-09 22:00:00	-50.7362636077492	1.62363941870384
2021-03-09 22:15:00	-58.1028155496801	0.0
2021-03-09 22:30:00	-63.9243736459851	0.0
2021-03-10 13:15:00	96.8439197233986	8.06183714185854
2021-03-10 13:30:00	64.5022319357055	0.0
2021-03-10 13:45:00	63.3250229673228	0.0
2021-03-10 14:00:00	81.3911169991432	0.0
2021-03-10 14:15:00	74.9118955809556	0.0
2021-03-10 14:30:00	64.2813772967702	0.0
2021-03-10 14:45:00	61.6938101292371	0.0
2021-03-10 15:00:00	61.0572969842637	4.61443575531245
2021-03-10 15:15:00	64.5872321280259	0.0
2021-03-10 15:30:00	59.9655724780606	0.0
2021-03-10 15:45:00	62.8330521664972	0.0
2021-03-10 16:00:00	72.8067174656172	0.0
2021-03-10 16:30:00	83.4658592721899	0.0
2021-03-10 16:45:00	74.7781762145224	0.0
2021-03-10 17:00:00	76.7615164672922	0.0
2021-03-10 17:15:00	67.4075581967947	0.0
2021-03-10 17:30:00	68.0986568027761	3.44289601197232
2021-03-10 17:45:00	60.2026456679607	0.0
2021-03-10 18:00:00	58.4346162215522	0.0
2021-03-10 18:15:00	70.8518706332358	0.0
2021-03-10 18:30:00	65.1764826270092	0.0
2021-03-10 18:45:00	52.7553617053573	0.0
2021-03-10 19:00:00	48.1865657124668	0.0
2021-03-10 19:15:00	22.300649893288	14.4773561687798
2021-03-10 19:30:00	13.8925525246752	0.0
2021-03-10 19:45:00	8.16404938889571	0.0
2021-03-10 20:00:00	-7.81410193581726	0.0
2021-03-10 20:15:00	-7.21994782941881	0.0
2021-03-10 20:30:00	-7.71991018318727	0.0
2021-03-10 20:45:00	-14.1778761637583	0.0
2021-03-10 21:00:00	-5.65111612269759	0.0
2021-03-10 21:15:00	-7.64058647899751	3.458154767702
2021-03-10 21:30:00	-19.1384868707482	0.0
2021-03-10 21:45:00	-20.8347465896767	0.0
2021-03-10 22:00:00	-34.3770367617174	0.0
2021-03-10 22:15:00	-38.9669964759637	0.0
2021-03-10 22:30:00	-37.883567137182	0.0
2021-03-11 13:00:00	115.969470718076	0.0
2021-03-11 13:15:00	125.132873052938	0.0
2021-03-11 14:00:00	116.756378302431	0.0
2021-03-11 14:15:00	102.925672780165	0.0
2021-03-11 14:30:00	91.299242969116	0.0
2021-03-11 14:45:00	78.2306795932217	0.0
2021-03-11 15:00:00	52.9854913247424	11.552477449899
2021-03-11 15:15:00	41.0319592820557	0.0
2021-03-11 15:30:00	37.1254441258619	0.0
2021-03-11 15:45:00	37.6157543846037	0.0
2021-03-11 16:00:00	44.1062163519092	0.0
2021-03-11 16:15:00	33.7184510289002	0.0
2021-03-11 16:30:00	27.2694907284673	0.0
2021-03-11 16:45:00	28.2394266075181	7.85082647935326
2021-03-11 17:00:00	30.49054107415	0.0
2021-03-11 17:15:00	41.6299303805849	0.0
2021-03-11 17:30:00	47.0948078688033	0.0
2021-03-11 17:45:00	50.3516210369966	0.0
2021-03-11 18:00:00	57.963169293485	0.0
2021-03-11 18:15:00	32.2414338891165	0.0
2021-03-11 18:30:00	33.6292952215183	0.0
2021-03-11 18:45:00	21.0713178230945	2.69061696458911
2021-03-11 19:00:00	11.9888843778575	0.0
2021-03-11 19:15:00	3.40264720066615	0.0
2021-03-11 19:30:00	1.55712852826299	0.0
2021-03-11 19:45:00	7.33072568057473	0.0
2021-03-11 20:00:00	3.26769351269938	0.0
2021-03-11 20:15:00	12.255597406104	0.0
2021-03-11 20:30:00	9.51547671321199	6.5638418337843
2021-03-11 20:45:00	7.63248187523124	0.0
2021-03-11 21:00:00	10.1419014225184	0.0
2021-03-11 21:15:00	1.27984636005683	0.0
2021-03-11 21:30:00	-12.3473755407162	0.0
2021-03-11 21:45:00	-31.3787231093574	0.0
2021-03-11 22:00:00	-30.0960516201663	0.0
2021-03-11 22:15:00	-33.3384142407173	0.0
2021-03-11 22:30:00	-9.09674887790541	0.0
2021-03-15 12:45:00	25.6553492354731	0.0
2021-03-15 13:00:00	34.771458269885	0.0
2021-03-15 13:15:00	20.2588252146475	0.0
2021-03-15 13:30:00	14.2773724676628	0.0
2021-03-15 13:45:00	13.8809563955915	1.39396173817392
2021-03-15 14:00:00	20.3354757911068	0.0
2021-03-15 14:15:00	11.7414328705389	0.0
2021-03-15 14:30:00	7.48962230206337	0.0
2021-03-15 14:45:00	5.82558052627015	0.0
2021-03-15 15:00:00	13.5869009895604	0.0
2021-03-15 15:15:00	12.1427322039368	2.31475639948034
2021-03-15 15:30:00	9.05863791200818	0.0
2021-03-15 15:45:00	3.2250213043976	0.0
2021-03-15 16:00:00	-2.8037922652214	0.0
2021-03-15 16:15:00	7.18315412272605	0.0
2021-03-15 16:30:00	6.9494615137109	0.0
2021-03-15 16:45:00	1.6571768830971	4.18262983631619
2021-03-15 17:00:00	6.41127727314772	0.0
2021-03-15 17:15:00	0.145041558791676	0.0
2021-03-15 17:30:00	2.83821549372351	0.0
2021-03-15 17:45:00	5.64576035905879	0.0
2021-03-15 18:00:00	6.36432026565416	0.0
2021-03-15 18:15:00	4.20754534027432	0.0
2021-03-15 18:30:00	3.86722509386072	7.26674147591887
2021-03-15 18:45:00	6.31131306804178	0.0
2021-03-15 19:00:00	1.63707340595309	0.0
2021-03-15 19:15:00	8.22633536787556	0.0
2021-03-15 19:30:00	5.79793917042052	0.0
2021-03-15 19:45:00	3.62655217604906	0.0
2021-03-15 20:00:00	7.07461085812876	0.0
2021-03-15 20:15:00	4.09665609751909	0.0
2021-03-15 20:30:00	5.17865803285692	3.95775526924174
2021-03-15 20:45:00	0.813235446615155	0.0
2021-03-15 21:00:00	8.29309652142161	0.0
2021-03-15 21:15:00	0.301478927715533	0.0
2021-03-15 21:30:00	1.15253990660938	0.0
2021-03-15 21:45:00	-15.1532320454867	0.0
2021-03-15 22:00:00	-21.9967298821002	0.0
2021-03-15 22:15:00	-24.1042253333873	0.0
2021-03-16 12:45:00	75.3212586729642	0.0
2021-03-16 13:00:00	80.6249902907718	0.0
2021-03-16 13:15:00	69.8581788658217	0.0
2021-03-16 13:30:00	71.0439216121751	0.0
2021-03-16 13:45:00	50.5992607662285	11.2049318840635
2021-03-16 14:00:00	35.072404833777	0.0
2021-03-16 14:15:00	23.8351626790432	0.0
2021-03-16 14:30:00	34.6661029278942	0.0
2021-03-16 14:45:00	23.467697843774	0.0
2021-03-16 15:00:00	16.9081301804053	0.0
2021-03-16 15:15:00	15.0347484044979	0.0
2021-03-16 15:30:00	21.8295916943664	2.54831142541184
2021-03-16 15:45:00	15.318783238305	0.0
2021-03-16 16:00:00	18.6548587193958	0.0
2021-03-16 16:15:00	10.8663926670085	0.0
2021-03-16 16:30:00	13.076834949384	0.0
2021-03-16 16:45:00	2.35312814301551	0.0
2021-03-16 17:00:00	-2.23606444484575	0.0
2021-03-16 17:15:00	-2.82667969685293	0.980538594840215
2021-03-16 17:30:00	6.83430114565341	0.0
2021-03-16 17:45:00	6.0042282457097	0.0
2021-03-16 18:00:00	1.16917462863924	0.0
2021-03-16 18:15:00	5.63203217405293	0.0
2021-03-16 18:30:00	8.12093262620563	0.0
2021-03-16 18:45:00	8.75007543880684	0.0
2021-03-16 19:00:00	7.38299120500612	5.16208997436293
2021-03-16 19:15:00	0.0536936456955718	0.0
2021-03-16 19:30:00	4.63636736557848	0.0
2021-03-16 19:45:00	9.84806005639857	0.0
2021-03-16 20:00:00	14.7791178166085	0.0
2021-03-16 20:15:00	9.09121041133284	0.0
2021-03-16 20:30:00	2.13531468537628	0.0
2021-03-16 20:45:00	-1.31408291996181	12.5501138219247
2021-03-16 21:00:00	-6.21052395789535	0.0
2021-03-16 21:15:00	-23.9556215498561	0.0
2021-03-16 21:30:00	-35.1693300934208	0.0
2021-03-16 21:45:00	-51.9072173365077	0.0
2021-03-16 22:00:00	-44.465186595139	0.0
2021-03-17 12:45:00	88.2966719830187	0.0
2021-03-17 13:00:00	80.9215894521223	15.0151201515427
2021-03-17 13:15:00	63.3088226325207	0.0
2021-03-17 13:30:00	51.1486681046374	0.0
2021-03-17 13:45:00	43.1314789253778	0.0
2021-03-17 14:00:00	52.6509738675408	0.0
2021-03-17 14:15:00	47.5041244319313	0.0
2021-03-17 14:30:00	51.534884926052	0.0
2021-03-17 14:45:00	39.7854580078503	0.0
2021-03-17 15:00:00	37.4940238185282	8.32894018877056
2021-03-17 15:15:00	30.8031856152444	0.0
2021-03-17 15:30:00	33.9660131040898	0.0
2021-03-17 15:45:00	18.5339013752945	0.0
2021-03-17 16:00:00	15.096100369742	0.0
2021-03-17 16:15:00	8.06114124950158	0.0
2021-03-17 16:30:00	7.88036680483867	0.0
2021-03-17 16:45:00	6.23860496106619	1.10301944411481
2021-03-17 17:00:00	5.94270878120241	0.0
2021-03-17 17:15:00	-1.07390936977208	0.0
2021-03-17 17:30:00	-0.318846932665412	0.0
2021-03-17 17:45:00	-1.41527901071916	0.0
2021-03-17 18:00:00	-6.49136705641084	0.0
2021-03-17 18:15:00	-2.09840393866164	0.0
2021-03-17 18:30:00	4.05118504878294	7.02247698660622
2021-03-17 18:45:00	-6.52434464177136	0.0
2021-03-17 19:00:00	-15.2279554272486	0.0
2021-03-17 19:15:00	-15.0158723648726	0.0
2021-03-17 19:30:00	-20.6117056111252	0.0
2021-03-17 19:45:00	-12.7734184950648	0.0
2021-03-17 20:00:00	-15.4858748030178	0.0
2021-03-17 20:15:00	-14.8446067218172	11.1188956818127
2021-03-17 20:30:00	-7.69153537967197	0.0
2021-03-17 20:45:00	-22.9585397169142	0.0
2021-03-17 21:00:00	-34.8056844861163	0.0
2021-03-17 21:15:00	-40.3148619403344	0.0
2021-03-17 21:30:00	-36.4791236836852	0.0
2021-03-17 21:45:00	-38.3362382380536	0.0
2021-03-17 22:00:00	-37.9304722497936	0.0
2021-03-18 12:30:00	59.4274030646066	0.0
2021-03-18 12:45:00	71.2440049068398	0.0
2021-03-18 13:00:00	59.857917828003	0.0
2021-03-18 13:15:00	60.4686508782588	0.0
2021-03-18 13:30:00	45.6436411583653	0.0
2021-03-18 13:45:00	48.8540356843376	0.0
2021-03-18 14:00:00	65.2823277813739	0.0
2021-03-18 14:15:00	65.7417670810084	0.0
2021-03-18 14:30:00	69.3486092278454	7.56331754346048
2021-03-18 14:45:00	74.3359200046051	0.0
2021-03-18 15:00:00	67.7189731469093	0.0
2021-03-18 15:15:00	86.1838195913381	0.0
2021-03-18 15:30:00	75.7000255310165	0.0
2021-03-18 15:45:00	53.0179306272033	0.0
2021-03-18 16:00:00	50.8181851626716	0.0
2021-03-18 16:15:00	44.7674948054225	2.84625040845277
2021-03-18 16:30:00	44.7211876960114	0.0
2021-03-18 16:45:00	60.4053251188313	0.0
2021-03-18 17:00:00	59.4409194573026	0.0
2021-03-18 17:15:00	50.3083541674778	0.0
2021-03-18 17:30:00	69.5015555656888	0.0
2021-03-18 17:45:00	75.2044765251226	0.0
